id,x,y,z
777,0.650000,5.402179,0.061229
778,0.619385,5.402179,0.053026
779,0.596974,5.402179,0.030615
780,0.588771,5.402179,0.000000
781,0.596974,5.402179,-0.030615
782,0.619385,5.402179,-0.053026
783,0.650000,5.402179,-0.061229
784,0.680615,5.402179,-0.053026
785,0.703026,5.402179,-0.030615
786,0.650000,5.390000,0.000000
787,0.000000,3.350000,0.000000
788,-0.750000,4.750000,0.000000
789,0.079333,3.392500,0.000000
790,0.071477,3.388291,-0.039050
791,0.049463,3.376498,-0.070365
792,0.017653,3.359457,-0.087744
793,-0.017653,3.340543,-0.087744
794,-0.049463,3.323502,-0.070365
795,-0.071477,3.311709,-0.039050
796,-0.079333,3.307500,-0.000000
797,-0.071477,3.311709,0.039050
798,-0.049463,3.323502,0.070365
799,-0.017653,3.340543,0.087744
800,0.017653,3.359457,0.087744
801,0.049463,3.376498,0.070365
802,0.071477,3.388291,0.039050
803,-0.670667,4.792500,0.000000
804,-0.678523,4.788291,-0.039050
805,-0.700537,4.776498,-0.070365
806,-0.732347,4.759457,-0.087744
807,-0.767653,4.740543,-0.087744
808,-0.799463,4.723502,-0.070365
809,-0.821477,4.711709,-0.039050
810,-0.829333,4.707500,-0.000000
811,-0.821477,4.711709,0.039050
812,-0.799463,4.723502,0.070365
813,-0.767653,4.740543,0.087744
814,-0.732347,4.759457,0.087744
815,-0.700537,4.776498,0.070365
816,-0.678523,4.788291,0.039050
817,-0.750000,4.750000,0.000000
818,0.650000,5.550000,0.000000
819,-0.705347,4.671858,0.000000
820,-0.709769,4.679597,-0.039050
821,-0.722160,4.701279,-0.070365
822,-0.740064,4.732612,-0.087744
823,-0.759936,4.767388,-0.087744
824,-0.777840,4.798721,-0.070365
825,-0.790231,4.820403,-0.039050
826,-0.794653,4.828142,-0.000000
827,-0.790231,4.820403,0.039050
828,-0.777840,4.798721,0.070365
829,-0.759936,4.767388,0.087744
830,-0.740064,4.732612,0.087744
831,-0.722160,4.701279,0.070365
832,-0.709769,4.679597,0.039050
833,0.694653,5.471858,0.000000
834,0.690231,5.479597,-0.039050
835,0.677840,5.501279,-0.070365
836,0.659936,5.532612,-0.087744
837,0.640064,5.567388,-0.087744
838,0.622160,5.598721,-0.070365
839,0.609769,5.620403,-0.039050
840,0.605347,5.628142,-0.000000
841,0.609769,5.620403,0.039050
842,0.622160,5.598721,0.070365
843,0.640064,5.567388,0.087744
844,0.659936,5.532612,0.087744
845,0.677840,5.501279,0.070365
846,0.690231,5.479597,0.039050
847,0.729395,5.460019,0.000000
848,1.344703,4.762670,0.000000
849,0.609421,5.354160,0.000000
850,0.613509,5.357767,-0.041411
851,0.625494,5.368342,-0.080000
852,0.644560,5.385166,-0.113137
853,0.669408,5.407090,-0.138564
854,0.698343,5.432621,-0.154548
855,0.729395,5.460019,-0.160000
856,0.760446,5.487418,-0.154548
857,0.789382,5.512949,-0.138564
858,0.814229,5.534873,-0.113137
859,0.833295,5.551696,-0.080000
860,0.845281,5.562272,-0.041411
861,0.849369,5.565879,-0.000000
862,0.845281,5.562272,0.041411
863,0.833295,5.551696,0.080000
864,0.814229,5.534873,0.113137
865,0.789382,5.512949,0.138564
866,0.760446,5.487418,0.154548
867,0.729395,5.460019,0.160000
868,0.698343,5.432621,0.154548
869,0.669408,5.407090,0.138564
870,0.644560,5.385166,0.113137
871,0.625494,5.368342,0.080000
872,0.613509,5.357767,0.041411
873,0.879803,4.352465,0.000000
874,0.895644,4.366442,-0.160468
875,0.942088,4.407422,-0.310000
876,1.015969,4.472611,-0.438406
877,1.112253,4.557568,-0.536936
878,1.224378,4.656501,-0.598874
879,1.344703,4.762670,-0.620000
880,1.465028,4.868839,-0.598874
881,1.577152,4.967773,-0.536936
882,1.673436,5.052729,-0.438406
883,1.747317,5.117919,-0.310000
884,1.793761,5.158898,-0.160468
885,1.809602,5.172876,-0.000000
886,1.793761,5.158898,0.160468
887,1.747317,5.117919,0.310000
888,1.673436,5.052729,0.438406
889,1.577152,4.967773,0.536936
890,1.465028,4.868839,0.598874
891,1.344703,4.762670,0.620000
892,1.224378,4.656501,0.598874
893,1.112253,4.557568,0.536936
894,1.015969,4.472611,0.438406
895,0.942088,4.407422,0.310000
896,0.895644,4.366442,0.160468
