id,x,y,z
766,-1.769734,-0.707107,-2.306363
767,-1.866478,-0.500000,-2.432441
768,-1.927294,-0.258819,-2.511698
769,-1.600000,0.000000,-2.771281
770,-1.582963,0.258819,-2.741772
771,-1.533013,0.500000,-2.655256
772,-1.453553,0.707107,-2.517628
773,-1.350000,0.866025,-2.338269
774,-1.229410,0.965926,-2.129400
775,-1.100000,1.000000,-1.905256
776,-0.970590,0.965926,-1.681112
777,-0.850000,0.866025,-1.472243
778,-0.746447,0.707107,-1.292883
779,-0.666987,0.500000,-1.155256
780,-0.617037,0.258819,-1.068740
781,-0.600000,0.000000,-1.039230
782,-0.617037,-0.258819,-1.068740
783,-0.666987,-0.500000,-1.155256
784,-0.746447,-0.707107,-1.292883
785,-0.850000,-0.866025,-1.472243
786,-0.970590,-0.965926,-1.681112
787,-1.100000,-1.000000,-1.905256
788,-1.229410,-0.965926,-2.129400
789,-1.350000,-0.866025,-2.338269
790,-1.453553,-0.707107,-2.517628
791,-1.533013,-0.500000,-2.655256
792,-1.582963,-0.258819,-2.741772
793,-1.224587,0.000000,-2.956415
794,-1.211547,0.258819,-2.924934
795,-1.173317,0.500000,-2.832638
796,-1.112502,0.707107,-2.685816
797,-1.033245,0.866025,-2.494475
798,-0.940949,0.965926,-2.271653
799,-0.841904,1.000000,-2.032535
800,-0.742858,0.965926,-1.793417
801,-0.650562,0.866025,-1.570595
802,-0.571306,0.707107,-1.379253
803,-0.510490,0.500000,-1.232432
804,-0.472260,0.258819,-1.140136
805,-0.459220,0.000000,-1.108655
806,-0.472260,-0.258819,-1.140136
807,-0.510490,-0.500000,-1.232432
808,-0.571306,-0.707107,-1.379253
809,-0.650562,-0.866025,-1.570595
810,-0.742858,-0.965926,-1.793417
811,-0.841904,-1.000000,-2.032535
812,-0.940949,-0.965926,-2.271653
813,-1.033245,-0.866025,-2.494475
814,-1.112502,-0.707107,-2.685816
815,-1.173317,-0.500000,-2.832638
816,-1.211547,-0.258819,-2.924934
817,-0.828221,0.000000,-3.090963
818,-0.819402,0.258819,-3.058050
819,-0.793546,0.500000,-2.961553
820,-0.752415,0.707107,-2.808050
821,-0.698811,0.866025,-2.608000
822,-0.636389,0.965926,-2.375037
823,-0.569402,1.000000,-2.125037
824,-0.502415,0.965926,-1.875037
825,-0.439992,0.866025,-1.642074
826,-0.386389,0.707107,-1.442024
827,-0.345258,0.500000,-1.288521
828,-0.319402,0.258819,-1.192024
829,-0.310583,0.000000,-1.159111
830,-0.319402,-0.258819,-1.192024
831,-0.345258,-0.500000,-1.288521
832,-0.386389,-0.707107,-1.442024
833,-0.439992,-0.866025,-1.642074
834,-0.502415,-0.965926,-1.875037
835,-0.569402,-1.000000,-2.125037
836,-0.636389,-0.965926,-2.375037
837,-0.698811,-0.866025,-2.608000
838,-0.752415,-0.707107,-2.808050
839,-0.793546,-0.500000,-2.961553
840,-0.819402,-0.258819,-3.058050
841,-0.417684,0.000000,-3.172624
842,-0.413236,0.258819,-3.138841
843,-0.400197,0.500000,-3.039795
844,-0.379454,0.707107,-2.882236
845,-0.352421,0.866025,-2.676901
846,-0.320940,0.965926,-2.437784
847,-0.287158,1.000000,-2.181179
848,-0.253375,0.965926,-1.924574
849,-0.221895,0.866025,-1.685456
850,-0.194862,0.707107,-1.480121
851,-0.174119,0.500000,-1.322562
852,-0.161079,0.258819,-1.223516
853,-0.156631,0.000000,-1.189734
854,-0.161079,-0.258819,-1.223516
855,-0.174119,-0.500000,-1.322562
856,-0.194862,-0.707107,-1.480121
857,-0.221895,-0.866025,-1.685456
858,-0.253375,-0.965926,-1.924574
859,-0.287158,-1.000000,-2.181179
860,-0.320940,-0.965926,-2.437784
861,-0.352421,-0.866025,-2.676901
862,-0.379454,-0.707107,-2.882236
863,-0.400197,-0.500000,-3.039795
864,-0.413236,-0.258819,-3.138841
865,-0.000000,0.000000,-3.200000
866,-0.000000,0.258819,-3.165926
867,-0.000000,0.500000,-3.066025
868,-0.000000,0.707107,-2.907107
869,-0.000000,0.866025,-2.700000
870,-0.000000,0.965926,-2.458819
871,-0.000000,1.000000,-2.200000
872,-0.000000,0.965926,-1.941181
873,-0.000000,0.866025,-1.700000
874,-0.000000,0.707107,-1.492893
875,-0.000000,0.500000,-1.333975
876,-0.000000,0.258819,-1.234074
877,-0.000000,0.000000,-1.200000
878,-0.000000,-0.258819,-1.234074
879,-0.000000,-0.500000,-1.333975
880,-0.000000,-0.707107,-1.492893
881,-0.000000,-0.866025,-1.700000
882,-0.000000,-0.965926,-1.941181
883,-0.000000,-1.000000,-2.200000
884,-0.000000,-0.965926,-2.458819
885,-0.000000,-0.866025,-2.700000
886,-0.000000,-0.707107,-2.907107
887,-0.000000,-0.500000,-3.066025
888,-0.000000,-0.258819,-3.165926
889,0.417684,0.000000,-3.172624
890,0.413236,0.258819,-3.138841
891,0.400197,0.500000,-3.039795
892,0.379454,0.707107,-2.882236
893,0.352421,0.866025,-2.676901
894,0.320940,0.965926,-2.437784
895,0.287158,1.000000,-2.181179
896,0.253375,0.965926,-1.924574
897,0.221895,0.866025,-1.685456
898,0.194862,0.707107,-1.480121
899,0.174119,0.500000,-1.322562
900,0.161079,0.258819,-1.223516
901,0.156631,0.000000,-1.189734
902,0.161079,-0.258819,-1.223516
903,0.174119,-0.500000,-1.322562
904,0.194862,-0.707107,-1.480121
905,0.221895,-0.866025,-1.685456
906,0.253375,-0.965926,-1.924574
907,0.287158,-1.000000,-2.181179
908,0.320940,-0.965926,-2.437784
909,0.352421,-0.866025,-2.676901
910,0.379454,-0.707107,-2.882236
911,0.400197,-0.500000,-3.039795
912,0.413236,-0.258819,-3.138841
913,0.828221,0.000000,-3.090963
914,0.819402,0.258819,-3.058050
915,0.793546,0.500000,-2.961553
916,0.752415,0.707107,-2.808050
917,0.698811,0.866025,-2.608000
918,0.636389,0.965926,-2.375037
919,0.569402,1.000000,-2.125037
920,0.502415,0.965926,-1.875037
921,0.439992,0.866025,-1.642074
922,0.386389,0.707107,-1.442024
923,0.345258,0.500000,-1.288521
924,0.319402,0.258819,-1.192024
925,0.310583,0.000000,-1.159111
926,0.319402,-0.258819,-1.192024
927,0.345258,-0.500000,-1.288521
928,0.386389,-0.707107,-1.442024
929,0.439992,-0.866025,-1.642074
930,0.502415,-0.965926,-1.875037
931,0.569402,-1.000000,-2.125037
932,0.636389,-0.965926,-2.375037
933,0.698811,-0.866025,-2.608000
934,0.752415,-0.707107,-2.808050
935,0.793546,-0.500000,-2.961553
936,0.819402,-0.258819,-3.058050
937,1.224587,0.000000,-2.956415
938,1.211547,0.258819,-2.924934
939,1.173317,0.500000,-2.832638
940,1.112502,0.707107,-2.685816
941,1.033245,0.866025,-2.494475
942,0.940949,0.965926,-2.271653
943,0.841904,1.000000,-2.032535
944,0.742858,0.965926,-1.793417
945,0.650562,0.866025,-1.570595
946,0.571306,0.707107,-1.379253
947,0.510490,0.500000,-1.232432
948,0.472260,0.258819,-1.140136
949,0.459220,0.000000,-1.108655
950,0.472260,-0.258819,-1.140136
951,0.510490,-0.500000,-1.232432
952,0.571306,-0.707107,-1.379253
953,0.650562,-0.866025,-1.570595
954,0.742858,-0.965926,-1.793417
955,0.841904,-1.000000,-2.032535
956,0.940949,-0.965926,-2.271653
957,1.033245,-0.866025,-2.494475
958,1.112502,-0.707107,-2.685816
959,1.173317,-0.500000,-2.832638
960,1.211547,-0.258819,-2.924934
961,1.600000,0.000000,-2.771281
962,1.582963,0.258819,-2.741772
963,1.533013,0.500000,-2.655256
964,1.453553,0.707107,-2.517628
965,1.350000,0.866025,-2.338269
966,1.229410,0.965926,-2.129400
967,1.100000,1.000000,-1.905256
968,0.970590,0.965926,-1.681112
969,0.850000,0.866025,-1.472243
970,0.746447,0.707107,-1.292883
971,0.666987,0.500000,-1.155256
972,0.617037,0.258819,-1.068740
973,0.600000,0.000000,-1.039230
974,0.617037,-0.258819,-1.068740
975,0.666987,-0.500000,-1.155256
976,0.746447,-0.707107,-1.292883
977,0.850000,-0.866025,-1.472243
978,0.970590,-0.965926,-1.681112
979,1.100000,-1.000000,-1.905256
980,1.229410,-0.965926,-2.129400
981,1.350000,-0.866025,-2.338269
982,1.453553,-0.707107,-2.517628
983,1.533013,-0.500000,-2.655256
984,1.582963,-0.258819,-2.741772
985,1.948037,0.000000,-2.538731
986,1.927294,0.258819,-2.511698
987,1.866478,0.500000,-2.432441
988,1.769734,0.707107,-2.306363
989,1.643656,0.866025,-2.142054
990,1.496834,0.965926,-1.950712
991,1.339275,1.000000,-1.745377
992,1.181716,0.965926,-1.540042
993,1.034894,0.866025,-1.348701
994,0.908816,0.707107,-1.184392
995,0.812072,0.500000,-1.058313
996,0.751257,0.258819,-0.979057
997,0.730514,0.000000,-0.952024
998,0.751257,-0.258819,-0.979057
999,0.812072,-0.500000,-1.058313
1000,0.908816,-0.707107,-1.184392
1001,1.034894,-0.866025,-1.348701
1002,1.181716,-0.965926,-1.540042
1003,1.339275,-1.000000,-1.745377
1004,1.496834,-0.965926,-1.950712
1005,1.643656,-0.866025,-2.142054
1006,1.769734,-0.707107,-2.306363
1007,1.866478,-0.500000,-2.432441
1008,1.927294,-0.258819,-2.511698
1009,2.262742,0.000000,-2.262742
1010,2.238648,0.258819,-2.238648
1011,2.168007,0.500000,-2.168007
1012,2.055635,0.707107,-2.055635
1013,1.909188,0.866025,-1.909188
1014,1.738648,0.965926,-1.738648
1015,1.555635,1.000000,-1.555635
1016,1.372622,0.965926,-1.372622
1017,1.202082,0.866025,-1.202082
1018,1.055635,0.707107,-1.055635
1019,0.943262,0.500000,-0.943262
1020,0.872622,0.258819,-0.872622
1021,0.848528,0.000000,-0.848528
1022,0.872622,-0.258819,-0.872622
1023,0.943262,-0.500000,-0.943262
1024,1.055635,-0.707107,-1.055635
1025,1.202082,-0.866025,-1.202082
1026,1.372622,-0.965926,-1.372622
1027,1.555635,-1.000000,-1.555635
1028,1.738648,-0.965926,-1.738648
1029,1.909188,-0.866025,-1.909188
1030,2.055635,-0.707107,-2.055635
1031,2.168007,-0.500000,-2.168007
1032,2.238648,-0.258819,-2.238648
1033,2.538731,0.000000,-1.948037
1034,2.511698,0.258819,-1.927294
1035,2.432441,0.500000,-1.866478
1036,2.306363,0.707107,-1.769734
1037,2.142054,0.866025,-1.643656
1038,1.950712,0.965926,-1.496834
1039,1.745377,1.000000,-1.339275
1040,1.540042,0.965926,-1.181716
1041,1.348701,0.866025,-1.034894
1042,1.184392,0.707107,-0.908816
1043,1.058313,0.500000,-0.812072
1044,0.979057,0.258819,-0.751257
1045,0.952024,0.000000,-0.730514
1046,0.979057,-0.258819,-0.751257
1047,1.058313,-0.500000,-0.812072
1048,1.184392,-0.707107,-0.908816
1049,1.348701,-0.866025,-1.034894
1050,1.540042,-0.965926,-1.181716
1051,1.745377,-1.000000,-1.339275
1052,1.950712,-0.965926,-1.496834
1053,2.142054,-0.866025,-1.643656
1054,2.306363,-0.707107,-1.769734
1055,2.432441,-0.500000,-1.866478
1056,2.511698,-0.258819,-1.927294
1057,2.771281,0.000000,-1.600000
1058,2.741772,0.258819,-1.582963
1059,2.655256,0.500000,-1.533013
1060,2.517628,0.707107,-1.453553
1061,2.338269,0.866025,-1.350000
1062,2.129400,0.965926,-1.229410
1063,1.905256,1.000000,-1.100000
1064,1.681112,0.965926,-0.970590
1065,1.472243,0.866025,-0.850000
1066,1.292883,0.707107,-0.746447
1067,1.155256,0.500000,-0.666987
1068,1.068740,0.258819,-0.617037
1069,1.039230,0.000000,-0.600000
1070,1.068740,-0.258819,-0.617037
1071,1.155256,-0.500000,-0.666987
1072,1.292883,-0.707107,-0.746447
1073,1.472243,-0.866025,-0.850000
1074,1.681112,-0.965926,-0.970590
1075,1.905256,-1.000000,-1.100000
1076,2.129400,-0.965926,-1.229410
1077,2.338269,-0.866025,-1.350000
1078,2.517628,-0.707107,-1.453553
1079,2.655256,-0.500000,-1.533013
1080,2.741772,-0.258819,-1.582963
1081,2.956415,0.000000,-1.224587
1082,2.924934,0.258819,-1.211547
1083,2.832638,0.500000,-1.173317
1084,2.685816,0.707107,-1.112502
1085,2.494475,0.866025,-1.033245
1086,2.271653,0.965926,-0.940949
1087,2.032535,1.000000,-0.841904
1088,1.793417,0.965926,-0.742858
1089,1.570595,0.866025,-0.650562
1090,1.379253,0.707107,-0.571306
1091,1.232432,0.500000,-0.510490
1092,1.140136,0.258819,-0.472260
1093,1.108655,0.000000,-0.459220
1094,1.140136,-0.258819,-0.472260
1095,1.232432,-0.500000,-0.510490
1096,1.379253,-0.707107,-0.571306
1097,1.570595,-0.866025,-0.650562
1098,1.793417,-0.965926,-0.742858
1099,2.032535,-1.000000,-0.841904
1100,2.271653,-0.965926,-0.940949
1101,2.494475,-0.866025,-1.033245
1102,2.685816,-0.707107,-1.112502
1103,2.832638,-0.500000,-1.173317
1104,2.924934,-0.258819,-1.211547
1105,3.090963,0.000000,-0.828221
1106,3.058050,0.258819,-0.819402
1107,2.961553,0.500000,-0.793546
1108,2.808050,0.707107,-0.752415
1109,2.608000,0.866025,-0.698811
1110,2.375037,0.965926,-0.636389
1111,2.125037,1.000000,-0.569402
1112,1.875037,0.965926,-0.502415
1113,1.642074,0.866025,-0.439992
1114,1.442024,0.707107,-0.386389
1115,1.288521,0.500000,-0.345258
1116,1.192024,0.258819,-0.319402
1117,1.159111,0.000000,-0.310583
1118,1.192024,-0.258819,-0.319402
1119,1.288521,-0.500000,-0.345258
1120,1.442024,-0.707107,-0.386389
1121,1.642074,-0.866025,-0.439992
1122,1.875037,-0.965926,-0.502415
1123,2.125037,-1.000000,-0.569402
1124,2.375037,-0.965926,-0.636389
1125,2.608000,-0.866025,-0.698811
1126,2.808050,-0.707107,-0.752415
1127,2.961553,-0.500000,-0.793546
1128,3.058050,-0.258819,-0.819402
1129,3.172624,0.000000,-0.417684
1130,3.138841,0.258819,-0.413236
1131,3.039795,0.500000,-0.400197
1132,2.882236,0.707107,-0.379454
1133,2.676901,0.866025,-0.352421
1134,2.437784,0.965926,-0.320940
1135,2.181179,1.000000,-0.287158
1136,1.924574,0.965926,-0.253375
1137,1.685456,0.866025,-0.221895
1138,1.480121,0.707107,-0.194862
1139,1.322562,0.500000,-0.174119
1140,1.223516,0.258819,-0.161079
1141,1.189734,0.000000,-0.156631
1142,1.223516,-0.258819,-0.161079
1143,1.322562,-0.500000,-0.174119
1144,1.480121,-0.707107,-0.194862
1145,1.685456,-0.866025,-0.221895
1146,1.924574,-0.965926,-0.253375
1147,2.181179,-1.000000,-0.287158
1148,2.437784,-0.965926,-0.320940
1149,2.676901,-0.866025,-0.352421
1150,2.882236,-0.707107,-0.379454
1151,3.039795,-0.500000,-0.400197
1152,3.138841,-0.258819,-0.413236
